player_id,season_id,team_code,age,games,games_started,minutes,win_shares,ws_per_48,bpm,vorp,low_sample,experience,innate_ability,full_name,birth_date,birth_place,height_cm,weight_kg,shoots,player_url,country_id,bmi,agility,height_bin,position_id,position_code,mvp_rank,mvp_share,is_mvp_candidate,is_champion,season_name
allenja01,1,BRK,21,70,64,1852,8.2,0.212,2.3,2.0,False,1,0.047619047619047616,Jarrett Allen,1998-04-21,"San Diego,Californiaus",206,110.0,Right,https://www.basketball-reference.com/players/a/allenja01.html,86,25.921387501178245,1.8727272727272728,Big-height (201-213cm),1,C,,,False,False,2019-20
allenja01,2,2TM,22,63,45,1864,6.4,0.166,1.1,1.4,False,2,0.09090909090909091,Jarrett Allen,1998-04-21,"San Diego,Californiaus",206,110.0,Right,https://www.basketball-reference.com/players/a/allenja01.html,86,25.921387501178245,1.8727272727272728,Big-height (201-213cm),1,C,,,False,False,2020-21
allenja01,3,CLE,23,56,56,1810,8.5,0.224,3.9,2.7,False,3,0.13043478260869565,Jarrett Allen,1998-04-21,"San Diego,Californiaus",206,110.0,Right,https://www.basketball-reference.com/players/a/allenja01.html,86,25.921387501178245,1.8727272727272728,Big-height (201-213cm),1,C,,,False,False,2021-22
allenja01,4,CLE,24,68,68,2220,9.5,0.205,2.4,2.4,False,4,0.16666666666666666,Jarrett Allen,1998-04-21,"San Diego,Californiaus",206,110.0,Right,https://www.basketball-reference.com/players/a/allenja01.html,86,25.921387501178245,1.8727272727272728,Big-height (201-213cm),1,C,,,False,False,2022-23
allenja01,5,CLE,25,77,77,2442,10.7,0.21,3.0,3.1,False,5,0.2,Jarrett Allen,1998-04-21,"San Diego,Californiaus",206,110.0,Right,https://www.basketball-reference.com/players/a/allenja01.html,86,25.921387501178245,1.8727272727272728,Big-height (201-213cm),1,C,,,False,False,2023-24
allenka01,1,NYK,27,10,0,117,0.1,0.053,-0.9,0.0,True,1,0.037037037037037035,Kadeem Allen,1993-01-15,"Wilmington,North Carolinaus",185,90.0,Right,https://www.basketball-reference.com/players/a/allenka01.html,86,26.296566837107374,2.0555555555555554,Guard-height (<190cm),5,PG,,,False,False,2019-20
allenti01,5,MEM,24,5,0,125,-0.1,-0.041,-11.1,-0.3,True,1,0.041666666666666664,Timmy Allen,2000-01-09,"Mesa,Arizonaus",198,95.0,Right,https://www.basketball-reference.com/players/a/allenti01.html,86,24.232221201918172,2.0842105263157893,Wing-height (190-201cm),6,SF,,,False,False,2023-24
alvarjo01,3,NOP,23,54,1,834,2.1,0.121,1.9,0.8,False,1,0.043478260869565216,Jose Alvarado,1998-04-12,"Brooklyn,New Yorkus",183,81.0,Right,https://www.basketball-reference.com/players/a/alvarjo01.html,86,24.187046492878256,2.259259259259259,Guard-height (<190cm),5,PG,,,False,False,2021-22
alvarjo01,4,NOP,24,61,10,1310,1.8,0.066,-1.2,0.3,False,2,0.08333333333333333,Jose Alvarado,1998-04-12,"Brooklyn,New Yorkus",183,81.0,Right,https://www.basketball-reference.com/players/a/alvarjo01.html,86,24.187046492878256,2.259259259259259,Guard-height (<190cm),5,PG,,,False,False,2022-23
alvarjo01,5,NOP,25,56,0,1028,2.1,0.097,-0.1,0.5,False,3,0.12,Jose Alvarado,1998-04-12,"Brooklyn,New Yorkus",183,81.0,Right,https://www.basketball-reference.com/players/a/alvarjo01.html,86,24.187046492878256,2.259259259259259,Guard-height (<190cm),5,PG,,,False,False,2023-24
aminual01,1,ORL,29,18,2,380,0.1,0.014,-3.0,-0.1,False,1,0.034482758620689655,Al-Farouq Aminu,1990-09-21,"Atlanta,Georgiaus",206,99.0,Right,https://www.basketball-reference.com/players/a/aminual01.html,86,23.329248751060423,2.080808080808081,Big-height (201-213cm),4,PF,,,False,False,2019-20
aminual01,1,ORL,29,18,2,380,0.1,0.014,-3.0,-0.1,False,1,0.034482758620689655,Al-Farouq Aminu,1990-09-21,"Atlanta,Georgiaus",206,99.0,Right,https://www.basketball-reference.com/players/a/aminual01.html,86,23.329248751060423,2.080808080808081,Big-height (201-213cm),6,SF,,,False,False,2019-20
aminual01,2,2TM,30,23,14,434,0.1,0.01,-3.8,-0.2,False,2,0.06666666666666667,Al-Farouq Aminu,1990-09-21,"Atlanta,Georgiaus",206,99.0,Right,https://www.basketball-reference.com/players/a/aminual01.html,86,23.329248751060423,2.080808080808081,Big-height (201-213cm),4,PF,,,False,False,2020-21
aminual01,2,2TM,30,23,14,434,0.1,0.01,-3.8,-0.2,False,2,0.06666666666666667,Al-Farouq Aminu,1990-09-21,"Atlanta,Georgiaus",206,99.0,Right,https://www.basketball-reference.com/players/a/aminual01.html,86,23.329248751060423,2.080808080808081,Big-height (201-213cm),6,SF,,,False,False,2020-21
anderju01,1,BRK,26,10,1,107,-0.1,-0.054,-7.7,-0.2,True,1,0.038461538461538464,Justin Anderson,1993-11-19,"Montross,Virginiaus",198,104.0,Left,https://www.basketball-reference.com/players/a/anderju01.html,86,26.527905315784103,1.9038461538461537,Wing-height (190-201cm),6,SF,,,False,False,2019-20
anderju01,1,BRK,26,10,1,107,-0.1,-0.054,-7.7,-0.2,True,1,0.038461538461538464,Justin Anderson,1993-11-19,"Montross,Virginiaus",198,104.0,Left,https://www.basketball-reference.com/players/a/anderju01.html,86,26.527905315784103,1.9038461538461537,Wing-height (190-201cm),7,SG,,,False,False,2019-20
anderju01,3,2TM,28,16,6,316,0.4,0.054,-3.2,-0.1,False,2,0.07142857142857142,Justin Anderson,1993-11-19,"Montross,Virginiaus",198,104.0,Left,https://www.basketball-reference.com/players/a/anderju01.html,86,26.527905315784103,1.9038461538461537,Wing-height (190-201cm),6,SF,,,False,False,2021-22
anderju01,3,2TM,28,16,6,316,0.4,0.054,-3.2,-0.1,False,2,0.07142857142857142,Justin Anderson,1993-11-19,"Montross,Virginiaus",198,104.0,Left,https://www.basketball-reference.com/players/a/anderju01.html,86,26.527905315784103,1.9038461538461537,Wing-height (190-201cm),7,SG,,,False,False,2021-22
anderky01,1,MEM,26,67,28,1330,2.5,0.091,0.5,0.9,False,1,0.038461538461538464,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),4,PF,,,False,False,2019-20
anderky01,1,MEM,26,67,28,1330,2.5,0.091,0.5,0.9,False,1,0.038461538461538464,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),6,SF,,,False,False,2019-20
anderky01,2,MEM,27,69,69,1887,5.6,0.143,3.3,2.5,False,2,0.07407407407407407,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),4,PF,,,False,False,2020-21
anderky01,2,MEM,27,69,69,1887,5.6,0.143,3.3,2.5,False,2,0.07407407407407407,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),6,SF,,,False,False,2020-21
anderky01,3,MEM,28,69,11,1484,3.5,0.113,1.2,1.2,False,3,0.10714285714285714,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),4,PF,,,False,False,2021-22
anderky01,3,MEM,28,69,11,1484,3.5,0.113,1.2,1.2,False,3,0.10714285714285714,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),6,SF,,,False,False,2021-22
anderky01,4,MIN,29,69,46,1957,5.1,0.125,2.5,2.2,False,4,0.13793103448275862,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),4,PF,,,False,False,2022-23
anderky01,4,MIN,29,69,46,1957,5.1,0.125,2.5,2.2,False,4,0.13793103448275862,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),6,SF,,,False,False,2022-23
anderky01,5,MIN,30,79,10,1782,4.5,0.121,1.1,1.4,False,5,0.16666666666666666,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),4,PF,,,False,False,2023-24
anderky01,5,MIN,30,79,10,1782,4.5,0.121,1.1,1.4,False,5,0.16666666666666666,Kyle Anderson,1993-09-20,"New York,New Yorkus",203,104.0,Right,https://www.basketball-reference.com/players/a/anderky01.html,86,25.237205464825653,1.9519230769230769,Big-height (201-213cm),6,SF,,,False,False,2023-24
anderry01,1,HOU,31,2,0,14,0.0,-0.037,-2.8,0.0,True,1,0.03225806451612903,Ryan Anderson,1988-05-06,"Sacramento,Californiaus",206,108.0,Right,https://www.basketball-reference.com/players/a/anderry01.html,86,25.45008954661137,1.9074074074074074,Big-height (201-213cm),1,C,,,False,False,2019-20
anderry01,1,HOU,31,2,0,14,0.0,-0.037,-2.8,0.0,True,1,0.03225806451612903,Ryan Anderson,1988-05-06,"Sacramento,Californiaus",206,108.0,Right,https://www.basketball-reference.com/players/a/anderry01.html,86,25.45008954661137,1.9074074074074074,Big-height (201-213cm),4,PF,,,False,False,2019-20
antetgi01,1,MIL,25,63,63,1917,11.1,0.279,11.5,6.6,False,1,0.04,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),4,PF,1.0,0.952,True,False,2019-20
antetgi01,1,MIL,25,63,63,1917,11.1,0.279,11.5,6.6,False,1,0.04,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),5,PG,1.0,0.952,True,False,2019-20
antetgi01,1,MIL,25,63,63,1917,11.1,0.279,11.5,6.6,False,1,0.04,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),6,SF,1.0,0.952,True,False,2019-20
antetgi01,1,MIL,25,63,63,1917,11.1,0.279,11.5,6.6,False,1,0.04,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),7,SG,1.0,0.952,True,False,2019-20
antetgi01,2,MIL,26,61,61,2013,10.2,0.244,9.0,5.6,False,2,0.07692307692307693,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),4,PF,4.0,0.345,True,True,2020-21
antetgi01,2,MIL,26,61,61,2013,10.2,0.244,9.0,5.6,False,2,0.07692307692307693,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),5,PG,4.0,0.345,True,True,2020-21
antetgi01,2,MIL,26,61,61,2013,10.2,0.244,9.0,5.6,False,2,0.07692307692307693,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),6,SF,4.0,0.345,True,True,2020-21
antetgi01,2,MIL,26,61,61,2013,10.2,0.244,9.0,5.6,False,2,0.07692307692307693,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),7,SG,4.0,0.345,True,True,2020-21
antetgi01,3,MIL,27,67,67,2204,12.9,0.281,11.2,7.4,False,3,0.1111111111111111,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),4,PF,3.0,0.595,True,False,2021-22
antetgi01,3,MIL,27,67,67,2204,12.9,0.281,11.2,7.4,False,3,0.1111111111111111,Giannis Antetokounmpo,1994-12-06,"Athens,Greecegr",211,110.0,Right,https://www.basketball-reference.com/players/a/antetgi01.html,38,24.70744143213315,1.9181818181818182,Big-height (201-213cm),5,PG,3.0,0.595,True,False,2021-22
